model,dimension,category,mean,std,variance,ci95,min,max,n
UG-3-buyer,overlap_per_disease,Pertussis,7.1,5.775523064335096,33.35666666666666,2.066744385635426,1.0,30.0,30
UG-3-buyer,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-3-buyer,overlap_per_disease,Rotavirus,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-3-buyer,overlap_per_disease,Tetanus,10.8,3.380335289089925,11.426666666666668,1.2096374479799952,4.0,19.0,30
UG-3-producer,summary,avg_sim,0.7125248991354326,0.19122032295084107,0.03656521190942396,0.06842731376461768,0.2433635949800683,0.8234085013581643,30
UG-3-producer,summary,avg_dist,0.2874751008645672,0.19122032295084118,0.036565211909423995,0.06842731376461772,0.1765914986418356,0.7566364050199315,30
UG-3-producer,summary,total_active,32.96666666666667,2.469592858932194,6.098888888888886,0.8837324549046796,26.0,42.0,30
UG-3-producer,summary,total_overlap,7.633333333333334,2.549291840666519,6.498888888888888,0.9122523692406531,2.0,13.0,30
UG-3-producer,slots_per_disease,Diphtheria,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,slots_per_disease,HPV,2.1666666666666665,0.3726779962499649,0.13888888888888887,0.13336110821819522,2.0,3.0,30
UG-3-producer,slots_per_disease,Hepatitis_B,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,slots_per_disease,Hib,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,slots_per_disease,PCV,3.033333333333333,0.17950549357115012,0.032222222222222215,0.0642352159096781,3.0,4.0,30
UG-3-producer,slots_per_disease,Pertussis,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,slots_per_disease,Polio,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,slots_per_disease,Rotavirus,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,slots_per_disease,Tetanus,3.966666666666667,0.3144660377352202,0.09888888888888893,0.11253022639207591,3.0,5.0,30
UG-3-producer,overlap_per_disease,Diphtheria,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
UG-3-producer,overlap_per_disease,HPV,0.5666666666666667,1.358512258154322,1.8455555555555554,0.4861373681797571,0.0,4.0,30
UG-3-producer,overlap_per_disease,Hepatitis_B,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
UG-3-producer,overlap_per_disease,Hib,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
UG-3-producer,overlap_per_disease,PCV,0.5333333333333333,0.9213516640723501,0.8488888888888888,0.3297014586741342,0.0,3.0,30
UG-3-producer,overlap_per_disease,Pertussis,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
UG-3-producer,overlap_per_disease,Polio,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
UG-3-producer,overlap_per_disease,Rotavirus,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
UG-3-producer,overlap_per_disease,Tetanus,0.9333333333333333,0.24944382578492943,0.06222222222222222,0.08926232667235917,0.0,1.0,30
