model,dimension,category,mean,std,variance,ci95,min,max,n
UG-1,overlap_per_disease,Pertussis,0.6666666666666666,0.4714045207910317,0.2222222222222222,0.1686899413014786,0.0,1.0,30
UG-1,overlap_per_disease,Polio,0.6666666666666666,0.4714045207910317,0.2222222222222222,0.1686899413014786,0.0,1.0,30
UG-1,overlap_per_disease,Rotavirus,0.6666666666666666,0.4714045207910317,0.2222222222222222,0.1686899413014786,0.0,1.0,30
UG-1,overlap_per_disease,Tetanus,0.6666666666666666,0.4714045207910317,0.2222222222222222,0.1686899413014786,0.0,1.0,30
UG-2,summary,avg_sim,0.5154687041976707,0.06553573848537571,0.0042949330188235555,0.023451662830250488,0.3464288862198783,0.5848329423587623,30
UG-2,summary,avg_dist,0.48453129580232923,0.06553573848537571,0.0042949330188235555,0.023451662830250488,0.41516705764123785,0.6535711137801218,30
UG-2,summary,total_active,50.63333333333333,2.0893911925619757,4.365555555555555,0.7476790359109587,46.0,55.0,30
UG-2,summary,total_overlap,21.9,4.459820624195552,19.89,1.595926314088467,12.0,27.0,30
UG-2,slots_per_disease,Diphtheria,5.133333333333334,0.49888765156985887,0.24888888888888888,0.17852465334471834,4.0,6.0,30
UG-2,slots_per_disease,HPV,4.533333333333333,0.5617433182117573,0.31555555555555564,0.20101726478275625,4.0,6.0,30
UG-2,slots_per_disease,Hepatitis_B,5.8,0.39999999999999997,0.15999999999999998,0.1431381616946834,5.0,6.0,30
UG-2,slots_per_disease,Hib,5.7,0.45825756949558405,0.21000000000000002,0.16398536520067883,5.0,6.0,30
UG-2,slots_per_disease,PCV,4.866666666666666,0.7630348761506398,0.5822222222222222,0.2730485237028325,4.0,7.0,30
UG-2,slots_per_disease,Pertussis,5.733333333333333,0.44221663871405337,0.1955555555555556,0.1582451918408289,5.0,6.0,30
UG-2,slots_per_disease,Polio,6.8,0.4,0.16,0.1431381616946834,6.0,7.0,30
UG-2,slots_per_disease,Rotavirus,6.866666666666666,0.42687494916218993,0.18222222222222223,0.15275523874146826,6.0,8.0,30
UG-2,slots_per_disease,Tetanus,5.2,0.5416025603090641,0.29333333333333333,0.19380998712943334,4.0,6.0,30
UG-2,overlap_per_disease,Diphtheria,2.966666666666667,1.7603661235347856,3.0988888888888884,0.6299389270809129,1.0,8.0,30
UG-2,overlap_per_disease,HPV,1.3333333333333333,0.8299933065325822,0.6888888888888889,0.2970092902899142,0.0,3.0,30
UG-2,overlap_per_disease,Hepatitis_B,3.9,2.180978373727412,4.756666666666667,0.7804530877780049,1.0,9.0,30
UG-2,overlap_per_disease,Hib,5.433333333333334,2.5519056060564274,6.512222222222222,0.9131876931731849,1.0,12.0,30
UG-2,overlap_per_disease,PCV,0.6,0.5537749241945383,0.30666666666666664,0.1981658116045472,0.0,2.0,30
UG-2,overlap_per_disease,Pertussis,4.466666666666667,1.910206504252587,3.648888888888889,0.6835586186898569,2.0,9.0,30
UG-2,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-2,overlap_per_disease,Rotavirus,0.03333333333333333,0.1795054935711501,0.03222222222222221,0.06423521590967808,0.0,1.0,30
UG-2,overlap_per_disease,Tetanus,3.1666666666666665,1.5933891203622825,2.5388888888888888,0.5701869738824143,1.0,7.0,30
UG-3,summary,avg_sim,0.6524436123361401,0.02849789825208211,0.0008121302047860246,0.01019784191991291,0.5962011722551991,0.6935676548069383,30
UG-3,summary,avg_dist,0.3475563876638599,0.02849789825208209,0.0008121302047860234,0.010197841919912904,0.30643234519306195,0.4037988277448009,30
UG-3,summary,total_active,67.66666666666667,2.736583433569839,7.48888888888889,0.9792738050132789,62.0,72.0,30
UG-3,summary,total_overlap,44.7,7.276216965795711,52.943333333333335,2.603760801439163,25.0,54.0,30
UG-3,slots_per_disease,Diphtheria,6.966666666666667,0.5467073155618908,0.29888888888888887,0.1956367003364106,6.0,8.0,30
UG-3,slots_per_disease,HPV,5.233333333333333,0.7156970184527962,0.5122222222222221,0.2561088888792479,4.0,7.0,30
UG-3,slots_per_disease,Hepatitis_B,8.266666666666667,0.6289320754704403,0.39555555555555555,0.22506045278415177,7.0,9.0,30
UG-3,slots_per_disease,Hib,8.4,0.6110100926607787,0.3733333333333333,0.21864715360090506,7.0,9.0,30
UG-3,slots_per_disease,PCV,4.733333333333333,0.6289320754704404,0.3955555555555557,0.22506045278415182,4.0,6.0,30
UG-3,slots_per_disease,Pertussis,8.366666666666667,0.6046119049072349,0.36555555555555536,0.21635759151785583,7.0,9.0,30
UG-3,slots_per_disease,Polio,9.666666666666666,0.4714045207910317,0.2222222222222222,0.1686899413014786,9.0,10.0,30
UG-3,slots_per_disease,Rotavirus,9.1,0.5972157622389639,0.35666666666666663,0.21371091585493607,8.0,10.0,30
UG-3,slots_per_disease,Tetanus,6.933333333333334,0.44221663871405326,0.1955555555555555,0.15824519184082886,6.0,8.0,30
UG-3,overlap_per_disease,Diphtheria,10.866666666666667,4.295216978091896,18.448888888888884,1.5370236558096682,1.0,20.0,30
UG-3,overlap_per_disease,HPV,0.7,1.0999999999999999,1.2099999999999997,0.3936299446603793,0.0,4.0,30
UG-3,overlap_per_disease,Hepatitis_B,7.166666666666667,4.344217101184312,18.872222222222224,1.5545581246653222,1.0,16.0,30
UG-3,overlap_per_disease,Hib,7.7,5.367494760127856,28.809999999999995,1.9207333321763675,0.0,21.0,30
UG-3,overlap_per_disease,PCV,0.36666666666666664,0.7520342781785652,0.5655555555555555,0.26911201027466997,0.0,3.0,30
UG-3,overlap_per_disease,Pertussis,7.1,5.775523064335096,33.35666666666666,2.066744385635426,1.0,30.0,30
UG-3,overlap_per_disease,Polio,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-3,overlap_per_disease,Rotavirus,0.0,0.0,0.0,0.0,0.0,0.0,30
UG-3,overlap_per_disease,Tetanus,10.8,3.380335289089925,11.426666666666668,1.2096374479799952,4.0,19.0,30
