model,dimension,category,mean,std,variance,min,max,n
SB,vaccine,PCV,108271.33333333333,59901.839355918135,3588230358.2222223,60100.0,282140.0,30
SB,vaccine,Rotavirus,1018009.5343876667,149560.05863116233,22368211137.756714,783990.0,1316800.0,30
SB,vaccine,TT,3.880510727564494e-12,2.089718980378822e-11,4.366925416955503e-22,0.0,1.1641532182693481e-10,30
SB,vaccine,Td,627490.8333333334,48585.33878862591,2360535145.2055573,534974.0,738880.0,30
SB,manufacturer,AJ_Vaccines,1092821.8212246667,20326.042147100932,413147989.36572343,1003390.0000000002,1098800.0000000002,30
SB,manufacturer,BB_NCIPD,183365.0,0.0,0.0,183365.0,183365.0,30
SB,manufacturer,Bharat_Biotech,1042368.6666666664,93438.1133775481,8730681031.555534,850780.0,1219419.9999999995,30
SB,manufacturer,Bilthoven,604033.3333333334,810.6924338010272,657222.2222222327,601000.0,604250.0000000005,30
SB,manufacturer,Biological_E,685120.7333333333,61998.664221058476,3843834365.195556,613224.9999999999,777765.0,30
SB,manufacturer,China_National,429446.7588333333,57680.714446160964,3327064819.0195622,354460.0,632160.0,30
SB,manufacturer,GSK,685980.5324493329,98114.94129747868,9626541705.807688,553190.0,939302.656739993,30
SB,manufacturer,Haffkine_Bio,81200.0,0.0,0.0,81200.0,81200.0,30
SB,manufacturer,LG_Chem,2209813.0595006626,222407.7615431002,49465212394.61252,1741406.1800000002,2669320.0,30
SB,manufacturer,Merck_Sharp,112715.47016666667,22315.149146315624,497965881.4223108,49000.0,156800.0,30
SB,manufacturer,PT_Bio,828010.0,1.3102112195248198e-10,1.7166534397687153e-20,828009.9999999998,828010.0000000006,30
SB,manufacturer,Panacea_Biotec,636573.3333333334,6605.802163418328,43636622.22222226,601000.0,637800.0000000006,30
SB,manufacturer,Pfizer,105631.33333333333,58494.298852300315,3421582998.2222223,60100.0,282140.0,30
SB,manufacturer,Sanofi,114771.3,3177.038433824811,10093573.210000006,105280.0,115934.0,30
SB,manufacturer,Serum_Institute,200637.24333333335,48719.92313118377,2373630909.9084554,119623.0,327663.00000000006,30
MP,total,total,15985725.523333335,341247.1006243649,116449583684.53543,15827804.200000001,17160232.9,30
MP,vaccine,DT,652500.0,0.0,0.0,652500.0,652500.0,30
MP,vaccine,DTwP,977464.2733333334,13842.174859583629,191605804.84328905,936341.7,983670.8,30
MP,vaccine,DTwP-Hib,409492.06666666665,18163.00273070385,329894668.1955555,384874.0,468090.0,30
MP,vaccine,HPV,3039421.2990470002,120145.52152201592,14434946341.79719,2984148.0,3354526.64163,30
MP,vaccine,HepB,940269.5080666668,118083.62860854974,13943743345.361906,772398.1234,1421346.1234,30
MP,vaccine,IPV,3720810.4919333337,75075.20633339552,5636286606.001909,3572528.0966,3864641.8766,30
