unit,values,type,pair_idx,pair,pair_probability
BB_NCIPD,"[39147073.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 10843338.0, 11686709.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0, 163879088.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
China_National,"[12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
GSK,"[226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 43441123.0, 43623868.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
PT_Bio,"[45864272.0, 45911731.0, 45911731.0, 45911731.0, 45436226.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Sanofi,"[87429432.0, 87429432.0, 82229737.0, 80966413.0, 85490526.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 587114096.0, 584474822.0, 583233946.0, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,16,Demand: 5 - Capacity: funding_delay,0.00168048
Diphtheria,"[690293000 540644300 663354000 1033467400 832363600 964285900 1484889200
 781961600 1006661500 199939900]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
HPV,"[27408100 36795300 44960900 42153100 54014700 57247900 67205500 74837800
 78713600 88601800]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Hepatitis_B,"[410703700 394726600 455058800 440667600 324876000 458683900 473285200
 433237300 448206300 436645900]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Hib,"[308462400 308564000 317849200 348113400 353835500 364190100 361704000
 387351100 363068900 408753500]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Measles,"[520688600 599384600 741765500 584291600 610795400 751325700 699010900
 831020100 825941600 1061105100]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Mumps,"[22927300 20932900 31158300 29486900 34069800 45473700 44507600 44743800
 56776500 52293200]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
PCV,"[229980600 255538100 322750600 318306500 363296300 369410900 285323300
 435396500 470226400 530917400]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Pertussis,"[330913600 348707600 372077900 358905200 359328000 361641600 392197100
 366714000 428874500 446770700]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Polio,"[597194100 677401000 776170500 676082100 773974800 869915700 861400800
 863844100 895666700 960509500]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Rotavirus,"[176924600 219261400 246960500 200506000 250245900 309212600 359689500
 642248900 549276900 702456800]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Rubella,"[375199800 541952100 425153100 568072300 445714300 717977700 625043900
 769890300 719103700 840127000]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Tetanus,"[629499200 631449500 590716800 662222000 654131200 630990900 743740500
 701074300 765625500 736675300]",antigen,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 6939902.0, 7479673.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
BB_NCIPD,"[39147073.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 10843338.0, 11686709.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0, 163879088.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
China_National,"[12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
GSK,"[226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 43441123.0, 43623868.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
PT_Bio,"[45864272.0, 45911731.0, 45911731.0, 45911731.0, 45436226.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Sanofi,"[87429432.0, 87429432.0, 82229737.0, 80966413.0, 85490526.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 587114096.0, 584474822.0, 583233946.0, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,17,Demand: 2 - Capacity: funding_delay,0.0014626399999999999
Diphtheria,"[570550200 619539900 626455400 594496900 595980200 587103300 593084700
 587954100 594707400 600159000]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
HPV,"[18988200 18779800 27460000 72849500 92670600 64703800 42237000 42368400
 33730500 35038500]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Hepatitis_B,"[312284600 343008200 351717800 334973600 334455600 328430100 332308900
 328200500 332214900 335525400]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Hib,"[259536200 282777100 287252900 274027900 274339400 270041300 273119600
 270415600 273713400 276715500]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Measles,"[420097000 358616900 394831600 346093200 377569100 407486200 271512200
 386591100 290515900 326808200]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Mumps,"[26052200 26626400 25785400 25268100 23536200 16205400 18650400 8909600
 10718500 12977700]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
PCV,"[160800200 186996100 209165500 205938500 220998700 219106600 222271100
 217335600 218764600 220234300]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Pertussis,"[320662700 347414000 352464600 335977000 334855300 328035800 331237500
 328308900 331462200 334312000]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Polio,"[522182000 582182300 608631800 590689600 591743500 572503000 130824100
 128516200 130807300 132956000]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Rotavirus,"[142479000 166422100 173751400 186328400 197668300 205652300 209552800
 207355600 209606300 211802800]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Rubella,"[357331300 254011400 304621400 276893800 291347300 386542700 259074600
 385691400 289592400 325856600]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
Tetanus,"[577730200 626351000 633278500 601333100 598872900 590040100 596064300
 590973100 597764600 603248400]",antigen,18,Demand: 1 - Capacity: funding_delay,0.06224
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 6939902.0, 7479673.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
BB_NCIPD,"[39147073.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 10843338.0, 11686709.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0, 163879088.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
China_National,"[12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
GSK,"[226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 43441123.0, 43623868.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
PT_Bio,"[45864272.0, 45911731.0, 45911731.0, 45911731.0, 45436226.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Sanofi,"[87429432.0, 87429432.0, 82229737.0, 80966413.0, 85490526.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 587114096.0, 584474822.0, 583233946.0, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,18,Demand: 1 - Capacity: funding_delay,0.06224
Diphtheria,"[654233900 836474800 765804800 925613800 851169600 917181600 1346325300
 1152974500 669109400 -2147483648]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
HPV,"[29278100 34529800 41314600 46831600 52100600 61799200 68661300 71927100
 88594400 94993400]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Hepatitis_B,"[367899800 397096100 371863600 396265400 481334800 460819700 394718400
 307416400 352012500 467247100]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Hib,"[296797500 286435900 324747800 327110000 358279900 386356000 373120300
 367969400 422523900 380845900]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Measles,"[558200700 568584000 470701300 569931600 693752000 880470900 794733300
 944858600 1111350000 635813500]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Mumps,"[25298900 35825600 28309600 34167200 56941500 34282800 52971000 61662700
 54703300 79141000]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
PCV,"[217304000 262275300 327108600 328942400 372129800 353796500 370562100
 492289800 466028200 179323800]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Pertussis,"[376053500 329574100 385604700 351618800 410530100 375193000 363350500
 364705100 397681100 335678000]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Polio,"[629319000 636390100 756892800 753580500 795712200 761560800 823600500
 812364000 750291200 951616700]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Rotavirus,"[185622400 219556000 256011100 228026000 455555300 366778100 385080400
 482266900 714517200 1041382600]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Rubella,"[354209400 444952700 440196700 602098200 602205300 567084600 437763600
 605256900 851193600 458658300]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
Tetanus,"[649813800 621341400 724413900 721858700 673652300 688070200 637263500
 692825800 620957100 607789000]",antigen,19,Demand: 3 - Capacity: funding_delay,0.00641072
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 6939902.0, 7479673.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
BB_NCIPD,"[39147073.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 10843338.0, 11686709.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0, 163879088.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
China_National,"[12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
GSK,"[226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 43441123.0, 43623868.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
PT_Bio,"[45864272.0, 45911731.0, 45911731.0, 45911731.0, 45436226.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Sanofi,"[87429432.0, 87429432.0, 82229737.0, 80966413.0, 85490526.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 587114096.0, 584474822.0, 583233946.0, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,19,Demand: 3 - Capacity: funding_delay,0.00641072
Diphtheria,"[596906900 558336500 812533400 660834400 686912400 1059413800 1410783900
 1252908300 953910300 1577938400]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
HPV,"[26509800 35593800 41761900 46914800 51357500 59171600 66488200 73483500
 84634900 80794100]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Hepatitis_B,"[398538000 411746900 404101000 294154800 354466900 365673200 370291900
 345678000 544177700 350602700]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Hib,"[290485200 340862100 301672100 347190200 369051400 309998000 379238500
 385344800 435675100 417032400]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Measles,"[396235400 525423200 507983700 478856400 600172200 551044600 684851800
 969568700 991050500 1391486700]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Mumps,"[20805100 27986400 29062300 31362300 32914000 34978900 49196300 36209300
 95135900 77415800]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
PCV,"[228025000 270527400 333973500 349599500 355922500 316447400 486664800
 392780800 529487100 752423700]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Pertussis,"[357621300 377952200 350446900 353376700 336929700 391426500 366153900
 441004100 330439000 377938400]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Polio,"[674623000 620549000 675000300 664288500 754280400 831403500 798232300
 929329300 980424200 648707300]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Rotavirus,"[201197500 175155800 196664100 220157400 319305100 338422000 450422500
 421255000 854993100 366912800]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Rubella,"[309860900 475793600 289321200 346819600 619977400 600887700 656546100
 670139400 781452000 1090014900]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
Tetanus,"[609169300 660966800 613254200 610941500 740616500 723857000 682591200
 680463400 718420600 828807600]",antigen,20,Demand: 4 - Capacity: funding_delay,0.00600616
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 6939902.0, 7479673.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
BB_NCIPD,"[39147073.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 10843338.0, 11686709.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Biological_E,"[164885690.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0, 163879088.0, 164885690.0, 164885690.0, 164885690.0, 164885690.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
China_National,"[12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
GSK,"[226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0, 226762686.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Haffkine_Bio,"[80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0, 80972855.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
LG_Chem,"[43702188.0, 43702188.0, 43493336.0, 43441123.0, 43623868.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0, 43702188.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Merck_Sharp,"[56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0, 56991052.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
PT_Bio,"[45864272.0, 45911731.0, 45911731.0, 45911731.0, 45436226.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0, 45911731.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Panacea_Biotec,"[10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0, 10874165.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Pfizer,"[83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0, 83916974.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Sanofi,"[87429432.0, 87429432.0, 82229737.0, 80966413.0, 85490526.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0, 87429432.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Serum_Institute,"[587114096.0, 587114096.0, 587114096.0, 587114096.0, 584474822.0, 583233946.0, 587114096.0, 587114096.0, 587114096.0, 587114096.0]",manufacturer,20,Demand: 4 - Capacity: funding_delay,0.00600616
Diphtheria,"[570550200 619539900 626455400 594496900 595980200 587103300 593084700
 587954100 594707400 600159000]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
HPV,"[18988200 18779800 27460000 72849500 92670600 64703800 42237000 42368400
 33730500 35038500]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Hepatitis_B,"[312284600 343008200 351717800 334973600 334455600 328430100 332308900
 328200500 332214900 335525400]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Hib,"[259536200 282777100 287252900 274027900 274339400 270041300 273119600
 270415600 273713400 276715500]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Measles,"[420097000 358616900 394831600 346093200 377569100 407486200 271512200
 386591100 290515900 326808200]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Mumps,"[26052200 26626400 25785400 25268100 23536200 16205400 18650400 8909600
 10718500 12977700]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
PCV,"[160800200 186996100 209165500 205938500 220998700 219106600 222271100
 217335600 218764600 220234300]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Pertussis,"[320662700 347414000 352464600 335977000 334855300 328035800 331237500
 328308900 331462200 334312000]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Polio,"[522182000 582182300 608631800 590689600 591743500 572503000 130824100
 128516200 130807300 132956000]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Rotavirus,"[142479000 166422100 173751400 186328400 197668300 205652300 209552800
 207355600 209606300 211802800]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Rubella,"[357331300 254011400 304621400 276893800 291347300 386542700 259074600
 385691400 289592400 325856600]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Tetanus,"[577730200 626351000 633278500 601333100 598872900 590040100 596064300
 590973100 597764600 603248400]",antigen,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
AJ_Vaccines,"[7711003.0, 7711003.0, 7094122.0, 6939902.0, 7479673.0, 7711003.0, 7325452.0, 7711003.0, 7711003.0, 7711003.0]",manufacturer,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
BB_NCIPD,"[39147073.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0, 39223956.0]",manufacturer,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Bharat_Biotech,"[61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0, 61029105.0]",manufacturer,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Bilthoven,"[12048153.0, 12048153.0, 11084301.0, 10843338.0, 11686709.0, 12048153.0, 11445746.0, 12048153.0, 12048153.0, 12048153.0]",manufacturer,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
Biological_E,"[164885690.0, 164885690.0, 164256564.0, 164885690.0, 164885690.0, 163879088.0, 164885690.0, 164885690.0, 162529472.0, 164885690.0]",manufacturer,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
China_National,"[12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0, 12812242.0]",manufacturer,21,Demand: 1 - Capacity: innacurate_forecast,0.00184
